carbonsource,experiment,cellno,tag,time,recovery_time,observation
glu005,231207,9,231207_glu005_9,40.9675,30.8763,0.228755703
glu005,231207,9,231207_glu005_9,41.4425,31.3513,0.278178162
glu005,231207,9,231207_glu005_9,41.9176,31.8264,0.277135009
glu005,231207,9,231207_glu005_9,42.3926,32.3014,0.265766884
glu005,231207,9,231207_glu005_9,42.8676,32.7764,0.322725113
glu005,231207,9,231207_glu005_9,43.3426,33.2514,0.294536817
glu005,231207,9,231207_glu005_9,43.8176,33.7264,0.288698401
glu005,231207,9,231207_glu005_9,44.2927,34.2015,0.279733871
glu005,231207,9,231207_glu005_9,44.7677,34.6765,0.263594408
glu005,231207,9,231207_glu005_9,45.2427,35.1515,0.261918772
glu005,231207,9,231207_glu005_9,45.7177,35.6265,0.224212226
glu005,231207,9,231207_glu005_9,46.1928,36.1016,0.296302499
glu005,231207,9,231207_glu005_9,46.6678,36.5766,0.396011805
glu005,231207,9,231207_glu005_9,47.1428,37.0516,0.281296677
glu005,231207,9,231207_glu005_9,47.6178,37.5266,0.287992656
glu005,231207,9,231207_glu005_9,48.0928,38.0016,0.340655093
glu005,231207,9,231207_glu005_9,48.5679,38.4767,0.229178484
glu005,231207,9,231207_glu005_9,49.0429,38.9517,0.307059023
glu005,231207,9,231207_glu005_9,49.5179,39.4267,0.306942845
glu005,231207,9,231207_glu005_9,49.9929,39.9017,0.237105492
glu005,231207,9,231207_glu005_9,50.4679,40.3767,0.311760485
glu005,231207,9,231207_glu005_9,50.943,40.8518,0.35024216
glu005,231207,9,231207_glu005_9,51.418,41.3268,0.31873906
glu005,231207,9,231207_glu005_9,51.893,41.8018,0.403836688
glu005,231207,9,231207_glu005_9,52.368,42.2768,0.351628225
glu005,231207,9,231207_glu005_9,52.843,42.7518,0.264711574
glu005,231207,9,231207_glu005_9,53.3181,43.2269,0.334398379
glu005,231207,9,231207_glu005_9,53.7931,43.7019,0.316636959
glu005,231207,9,231207_glu005_9,54.2681,44.1769,0.322491889
glu005,231207,9,231207_glu005_9,54.7431,44.6519,0.329272329
glu005,231207,10,231207_glu005_10,11.0919,0,0.157383622
glu005,231207,10,231207_glu005_10,11.5018,0.4099,0.189146835
glu005,231207,10,231207_glu005_10,11.9117,0.8198,0.199677261
glu005,231207,10,231207_glu005_10,12.3216,1.2297,0.243893036
glu005,231207,10,231207_glu005_10,12.7315,1.6396,0.229117585
glu005,231207,10,231207_glu005_10,13.1414,2.0495,0.23981797
glu005,231207,10,231207_glu005_10,13.5514,2.4595,0.23816461
glu005,231207,10,231207_glu005_10,13.9613,2.8694,0.200418497
glu005,231207,10,231207_glu005_10,14.3712,3.2793,0.25409058
glu005,231207,10,231207_glu005_10,14.7811,3.6892,0.261943472
glu005,231207,10,231207_glu005_10,15.191,4.0991,0.225666458
glu005,231207,10,231207_glu005_10,15.6009,4.509,0.262423279
glu005,231207,10,231207_glu005_10,16.0109,4.919,0.307907258
glu005,231207,10,231207_glu005_10,16.4208,5.3289,0.212910209
glu005,231207,10,231207_glu005_10,16.8307,5.7388,0.264054397
glu005,231207,10,231207_glu005_10,17.2406,6.1487,0.193836793
glu005,231207,10,231207_glu005_10,17.6505,6.5586,0.228945191
glu005,231207,10,231207_glu005_10,18.0604,6.9685,0.248870298
glu005,231207,10,231207_glu005_10,18.4703,7.3784,0.278758997
glu005,231207,10,231207_glu005_10,18.8803,7.7884,0.224138914
glu005,231207,10,231207_glu005_10,19.2902,8.1983,0.230686868
glu005,231207,10,231207_glu005_10,19.7001,8.6082,0.231932268
glu005,231207,10,231207_glu005_10,20.11,9.0181,0.316264606
glu005,231207,10,231207_glu005_10,20.5199,9.428,0.187221533
glu005,231207,10,231207_glu005_10,20.9298,9.8379,0.252668028
glu005,231207,10,231207_glu005_10,21.3398,10.2479,0.206733742
glu005,231207,10,231207_glu005_10,21.7497,10.6578,0.272123778
glu005,231207,10,231207_glu005_10,22.1596,11.0677,0.279589436
glu005,231207,10,231207_glu005_10,22.5695,11.4776,0.289697331
glu005,231207,10,231207_glu005_10,22.9794,11.8875,0.220002975
glu005,231207,10,231207_glu005_10,23.3893,12.2974,0.238257403
glu005,231207,10,231207_glu005_10,23.7993,12.7074,0.280272192
glu005,231207,10,231207_glu005_10,24.2092,13.1173,0.338862106
glu005,231207,10,231207_glu005_10,24.6191,13.5272,0.265139405
glu005,231207,10,231207_glu005_10,25.029,13.9371,0.245126077
glu005,231207,10,231207_glu005_10,25.4389,14.347,0.252145233
glu005,231207,10,231207_glu005_10,25.8488,14.7569,0.333143678
glu005,231207,10,231207_glu005_10,26.2588,15.1669,0.303359251
glu005,231207,10,231207_glu005_10,26.6687,15.5768,0.282618882
glu005,231207,10,231207_glu005_10,27.0786,15.9867,0.400700918
glu005,231207,10,231207_glu005_10,27.4885,16.3966,0.263161833
glu005,231207,10,231207_glu005_10,27.8984,16.8065,0.284330382
glu005,231207,10,231207_glu005_10,28.3083,17.2164,0.280906135
glu005,231207,10,231207_glu005_10,28.7183,17.6264,0.267154961
glu005,231207,10,231207_glu005_10,29.1282,18.0363,0.350027477
glu005,231207,10,231207_glu005_10,29.5381,18.4462,0.313758186
glu005,231207,10,231207_glu005_10,29.948,18.8561,0.321811804
glu005,231207,10,231207_glu005_10,30.3579,19.266,0.317023474
glu005,231207,10,231207_glu005_10,30.7678,19.6759,0.31287816
glu005,231207,10,231207_glu005_10,31.1778,20.0859,0.283100764
glu005,231207,10,231207_glu005_10,31.5877,20.4958,0.371673705
glu005,231207,10,231207_glu005_10,31.9976,20.9057,0.257119418
glu005,231207,10,231207_glu005_10,32.4075,21.3156,0.301780362
glu005,231207,10,231207_glu005_10,32.8174,21.7255,0.240373885
glu005,231207,10,231207_glu005_10,33.2273,22.1354,0.304159538
glu005,231207,10,231207_glu005_10,33.6373,22.5454,0.351674049
glu005,231207,10,231207_glu005_10,34.0472,22.9553,0.349200564
glu005,231207,10,231207_glu005_10,34.4571,23.3652,0.337315012
glu005,231207,10,231207_glu005_10,34.867,23.7751,0.303640263
glu005,231207,10,231207_glu005_10,35.2769,24.185,0.253280766
glu005,231207,10,231207_glu005_10,35.6868,24.5949,0.306512906
glu005,231207,10,231207_glu005_10,36.0968,25.0049,0.337007578
glu005,231207,10,231207_glu005_10,36.5067,25.4148,0.286962988
glu005,231207,10,231207_glu005_10,36.9166,25.8247,0.291085111
glu005,231207,10,231207_glu005_10,37.3265,26.2346,0.322647561
glu005,231207,10,231207_glu005_10,37.7364,26.6445,0.273415648
glu005,231207,10,231207_glu005_10,38.1463,27.0544,0.276542862
glu005,231207,10,231207_glu005_10,38.5563,27.4644,0.323922977
glu005,231207,10,231207_glu005_10,38.9662,27.8743,0.267399881
glu005,231207,10,231207_glu005_10,39.3761,28.2842,0.366473978
glu005,231207,10,231207_glu005_10,39.786,28.6941,0.299802702
glu005,231207,10,231207_glu005_10,40.1959,29.104,0.285067744
glu005,231207,10,231207_glu005_10,40.6058,29.5139,0.298293644
glu005,231207,10,231207_glu005_10,41.0157,29.9238,0.336852555
glu005,231207,10,231207_glu005_10,41.4257,30.3338,0.394041142
glu005,231207,10,231207_glu005_10,41.8356,30.7437,0.244745902
glu005,231207,10,231207_glu005_10,42.2455,31.1536,0.283214259
glu005,231207,10,231207_glu005_10,42.6554,31.5635,0.297113863
glu005,231207,10,231207_glu005_10,43.0653,31.9734,0.326985332
glu005,231207,10,231207_glu005_10,43.4752,32.3833,0.248332052
glu005,231207,10,231207_glu005_10,43.8852,32.7933,0.369478791
glu005,231207,10,231207_glu005_10,44.2951,33.2032,0.308951198
glu005,231207,10,231207_glu005_10,44.705,33.6131,0.314880246
glu005,231207,10,231207_glu005_10,45.1149,34.023,0.275909041
glu005,231207,10,231207_glu005_10,45.5248,34.4329,0.278015565
glu005,231207,10,231207_glu005_10,45.9347,34.8428,0.303270571
glu005,231207,10,231207_glu005_10,46.3447,35.2528,0.289589108
glu005,231207,10,231207_glu005_10,46.7546,35.6627,0.330838233
glu005,231207,10,231207_glu005_10,47.1645,36.0726,0.340751383
glu005,231207,10,231207_glu005_10,47.5744,36.4825,0.250153681
glu005,231207,10,231207_glu005_10,47.9843,36.8924,0.295333327
glu005,231207,10,231207_glu005_10,48.3942,37.3023,0.310388867
glu005,231207,10,231207_glu005_10,48.8042,37.7123,0.304356303
glu005,231207,10,231207_glu005_10,49.2141,38.1222,0.38380313
glu005,231207,10,231207_glu005_10,49.624,38.5321,0.34016961
glu005,231207,11,231207_glu005_11,7.1024,0,0.11010867
glu005,231207,11,231207_glu005_11,7.7028,0.6004,0.146094128
glu005,231207,11,231207_glu005_11,8.3032,1.2008,0.193333841
glu005,231207,11,231207_glu005_11,8.9036,1.8012,0.212377881
glu005,231207,11,231207_glu005_11,9.504,2.4016,0.165148147
glu005,231207,11,231207_glu005_11,10.1044,3.002,0.169433197
glu005,231207,11,231207_glu005_11,10.7048,3.6024,0.202371473
glu005,231207,11,231207_glu005_11,11.3053,4.2029,0.19057644
glu005,231207,11,231207_glu005_11,11.9057,4.8033,0.199649874
glu005,231207,11,231207_glu005_11,12.5061,5.4037,0.239059291
glu005,231207,11,231207_glu005_11,13.1065,6.0041,0.154044388
glu005,231207,11,231207_glu005_11,13.7069,6.6045,0.153329993
glu005,231207,11,231207_glu005_11,14.3073,7.2049,0.187389114
glu005,231207,11,231207_glu005_11,14.9077,7.8053,0.233526363
glu005,231207,11,231207_glu005_11,15.5081,8.4057,0.218996021
glu005,231207,11,231207_glu005_11,16.1085,9.0061,0.227051166
glu005,231207,11,231207_glu005_11,16.7089,9.6065,0.264697842
glu005,231207,11,231207_glu005_11,17.3093,10.2069,0.29729683
glu005,231207,11,231207_glu005_11,17.9097,10.8073,0.278915255
glu005,231207,11,231207_glu005_11,18.5101,11.4077,0.196387593
glu005,231207,11,231207_glu005_11,19.1105,12.0081,0.270583871
glu005,231207,11,231207_glu005_11,19.7109,12.6085,0.250120796
glu005,231207,11,231207_glu005_11,20.3114,13.209,0.302925096
glu005,231207,11,231207_glu005_11,20.9118,13.8094,0.282272121
glu005,231207,11,231207_glu005_11,21.5122,14.4098,0.290455928
glu005,231207,11,231207_glu005_11,22.1126,15.0102,0.274986915
glu005,231207,11,231207_glu005_11,22.713,15.6106,0.367775274
glu005,231207,11,231207_glu005_11,23.3134,16.211,0.259612563
glu005,231207,11,231207_glu005_11,23.9138,16.8114,0.239522203
glu005,231207,11,231207_glu005_11,24.5142,17.4118,0.214291416
glu005,231207,11,231207_glu005_11,25.1146,18.0122,0.257755661
glu005,231207,11,231207_glu005_11,25.715,18.6126,0.255970153
glu005,231207,11,231207_glu005_11,26.3154,19.213,0.235630483
glu005,231207,11,231207_glu005_11,26.9158,19.8134,0.317890486
glu005,231207,11,231207_glu005_11,27.5162,20.4138,0.252856239
glu005,231207,11,231207_glu005_11,28.1166,21.0142,0.330081665
glu005,231207,11,231207_glu005_11,28.7171,21.6147,0.303852347
glu005,231207,11,231207_glu005_11,29.3175,22.2151,0.254739081
glu005,231207,11,231207_glu005_11,29.9179,22.8155,0.32415294
glu005,231207,11,231207_glu005_11,30.5183,23.4159,0.321599732
glu005,231207,11,231207_glu005_11,31.1187,24.0163,0.308570585
glu005,231207,11,231207_glu005_11,31.7191,24.6167,0.284113205
glu005,231207,11,231207_glu005_11,32.3195,25.2171,0.346562027
glu005,231207,11,231207_glu005_11,32.9199,25.8175,0.230510747
glu005,231207,11,231207_glu005_11,33.5203,26.4179,0.365973088
glu005,231207,11,231207_glu005_11,34.1207,27.0183,0.412927858
glu005,231207,11,231207_glu005_11,34.7211,27.6187,0.356633557
glu005,231207,11,231207_glu005_11,35.3215,28.2191,0.348398674
glu005,231207,11,231207_glu005_11,35.9219,28.8195,0.340249679
glu005,231207,11,231207_glu005_11,36.5223,29.4199,0.34106633
glu005,231207,11,231207_glu005_11,37.1227,30.0203,0.347017059
glu005,231207,11,231207_glu005_11,37.7232,30.6208,0.365187549
glu005,231207,11,231207_glu005_11,38.3236,31.2212,0.347147325
glu005,231207,11,231207_glu005_11,38.924,31.8216,0.336800013
glu005,231207,11,231207_glu005_11,39.5244,32.422,0.394604223
glu005,231207,11,231207_glu005_11,40.1248,33.0224,0.309798511
glu005,231207,11,231207_glu005_11,40.7252,33.6228,0.342566674
glu005,231207,11,231207_glu005_11,41.3256,34.2232,0.365310521
glu005,231207,11,231207_glu005_11,41.926,34.8236,0.346934397
glu005,231207,11,231207_glu005_11,42.5264,35.424,0.26902267
glu005,231207,11,231207_glu005_11,43.1268,36.0244,0.30734225
glu005,231207,11,231207_glu005_11,43.7272,36.6248,0.308305712
glu005,231207,11,231207_glu005_11,44.3276,37.2252,0.393416037
glu005,231207,11,231207_glu005_11,44.928,37.8256,0.358353763
glu005,231207,11,231207_glu005_11,45.5284,38.426,0.376672603
glu005,231207,11,231207_glu005_11,46.1289,39.0265,0.258079985
glu005,231207,11,231207_glu005_11,46.7293,39.6269,0.415681839
glu005,231207,11,231207_glu005_11,47.3297,40.2273,0.332642432
glu005,231207,11,231207_glu005_11,47.9301,40.8277,0.307434324
glu005,231207,11,231207_glu005_11,48.5305,41.4281,0.375535587
glu005,231207,11,231207_glu005_11,49.1309,42.0285,0.291465403
glu005,231207,11,231207_glu005_11,49.7313,42.6289,0.28354754
glu005,231207,11,231207_glu005_11,50.3317,43.2293,0.32771614
glu005,231207,11,231207_glu005_11,50.9321,43.8297,0.388591402
glu005,231207,11,231207_glu005_11,51.5325,44.4301,0.349591266
glu005,231207,11,231207_glu005_11,52.1329,45.0305,0.328419224
glu005,231207,11,231207_glu005_11,52.7333,45.6309,0.308719454
glu005,231207,11,231207_glu005_11,53.3337,46.2313,0.399254033
glu005,231207,11,231207_glu005_11,53.9341,46.8317,0.346742704
glu005,231207,11,231207_glu005_11,54.5345,47.4321,0.332653956
glu005,231207,11,231207_glu005_11,55.135,48.0326,0.318452785
glu005,231207,11,231207_glu005_11,55.7354,48.633,0.354399396
glu005,231207,11,231207_glu005_11,56.3358,49.2334,0.373164865
glu005,231207,11,231207_glu005_11,56.9362,49.8338,0.476979209
glu005,231207,11,231207_glu005_11,57.5366,50.4342,0.261613195
glu005,231207,11,231207_glu005_11,58.137,51.0346,0.350819142
glu005,231207,11,231207_glu005_11,58.7374,51.635,0.269323336
glu005,231207,11,231207_glu005_11,59.3378,52.2354,0.323411502
glu005,231207,11,231207_glu005_11,59.9382,52.8358,0.332121906
glu005,231207,11,231207_glu005_11,60.5386,53.4362,0.356869917
glu005,231207,11,231207_glu005_11,61.139,54.0366,0.358036805
glu005,231207,11,231207_glu005_11,61.7394,54.637,0.320723535
glu005,231207,11,231207_glu005_11,62.3398,55.2374,0.344276999
glu005,231207,11,231207_glu005_11,62.9402,55.8378,0.341021154
glu005,231207,11,231207_glu005_11,63.5407,56.4383,0.370279592
