"carbonsource","cell_area_cyto","cell_area_nucleus","cellno","experiment","measurement_count","ID","time","measured_nuc_area","measured_cyto_area","BG_area","REF_area","ROI_nuc","ROI_cyto","BG","REF","REF_BG","logref","MID","a","r","y_start",".fitted",".resid","recovery_time","ROI_nuc_BG","ROI_cyto_BG","frap_norm","normREF","fullnormREF","normint","bleach_corrected_nucleus","bleach_corrected_nucleus_zeroes","fraptest","reftest","bleach_corrected_nucleus_test","normint_cyto","normint_nuc_zero","bleach_depth_nuc","bleached_volume","gap_ratio_nuc","corr_normint_nuc","tag"
"glu005",14.377,13.117,9,231205,72,"231205-glu005-9-72",35.9545,1.9985,2.6743,11.671,29.504,2.673,2.682,1.067,3.933,2.866,1.35222038078614,"glu005-231205-9",5.18920346480383,-0.0287716241846335,1.02647,2.87079037401468,-0.00479037401468307,22.4393,1.606,1.615,0.0925517200788676,4.51332713410289,0.576105682022784,0.355835053006682,2.46082491244106,0.140860910203239,0.181670097961585,0.510545817300841,0.241532162011033,0.665113799031245,0.263919464679467,0.886201669645483,0.22853930014485,8.61166069985515,0.0413201431650306,"231205_glu005_9"
"glu005",14.377,13.117,9,231205,73,"231205-glu005-9-73",36.2945,1.9985,2.6743,11.671,29.504,2.4,2.416,1.02,3.77,2.75,1.32175583998232,"glu005-231205-9",5.18920346480383,-0.0287716241846335,1.02647,2.85283654103663,-0.102836541036634,22.7793,1.38,1.396,0.0523822135899473,4.33065234430668,0.552788075911603,0.318658689334466,2.1211144935168,0.101157714167408,0.156105065496256,0.489881715832977,0.208203672788302,0.599173147794174,0.221686538681592,0.886201669645483,0.22853930014485,8.61166069985515,0.0370031635523942,"231205_glu005_9"
"glu005",14.377,13.117,9,231205,74,"231205-glu005-9-74",36.6345,1.9985,2.6743,11.671,29.504,2.662,2.611,1.004,3.755,2.751,1.32202247109975,"glu005-231205-9",5.18920346480383,-0.0287716241846335,1.02647,2.83505748253006,-0.0840574825300631,23.1193,1.658,1.607,0.090933168535358,4.33222712697734,0.552989089757389,0.382713082994984,2.55634463201461,0.152024648317382,0.187552317820864,0.490059854638734,0.250942198322219,0.689485129499511,0.294453323813005,0.886201669645483,0.22853930014485,8.61166069985515,0.044441263576655,"231205_glu005_9"
"glu005",14.377,13.117,9,231205,75,"231205-glu005-9-75",36.9745,1.9985,2.6743,11.671,29.504,2.411,2.508,1.014,3.773,2.759,1.32415296458204,"glu005-231205-9",5.18920346480383,-0.0287716241846335,1.02647,2.8174514971248,-0.058451497124798,23.4593,1.397,1.494,0.0540007651334569,4.3448253883426,0.554597200523678,0.321531908681124,2.16063364089841,0.105776461100839,0.158028098911789,0.491484965084794,0.212112103160351,0.639143703106676,0.224950560443186,0.886201669645483,0.22853930014485,8.61166069985515,0.037336806440427,"231205_glu005_9"
"glu005",14.377,13.117,9,231205,76,"231205-glu005-9-76",37.3144,1.9985,2.6743,11.671,29.504,2.236,2.929,1.003,3.653,2.65,1.2947271675944,"glu005-231205-9",5.18920346480383,-0.0287716241846335,1.02647,2.80002200280276,-0.15002200280276,23.7992,1.233,1.926,0.0282510814867132,4.17317407724099,0.532686691333,0.295458559163478,1.9129219849223,0.0768254961327239,0.139476482432524,0.472067835257232,0.187806918462728,0.857847374517987,0.195330830810554,0.886201669645483,0.22853930014485,8.61166069985515,0.0343091268294451,"231205_glu005_9"
"glu005",14.377,13.117,9,231205,77,"231205-glu005-9-77",37.6544,1.9985,2.6743,11.671,29.504,2.28,2.72,1.039,3.737,2.698,1.30779213296493,"glu005-231205-9",5.18920346480383,-0.0287716241846335,1.02647,2.78275707590349,-0.0847570759034859,24.1392,1.241,1.681,0.0347252876607516,4.24876364543252,0.54233535593073,0.292084969549693,1.93132701180402,0.0789765587720254,0.140381439333952,0.48061849793359,0.189626995394896,0.735402980496409,0.191498380661249,0.886201669645483,0.22853930014485,8.61166069985515,0.0339173801348915,"231205_glu005_9"
"glu005",14.377,13.117,9,231205,78,"231205-glu005-9-78",37.9944,1.9985,2.6743,11.671,29.504,2.531,2.304,1.038,3.702,2.664,1.29855544681188,"glu005-231205-9",5.18920346480383,-0.0287716241846335,1.02647,2.76566021720879,-0.101660217208791,24.4792,1.493,1.266,0.0716576910626527,4.19522103463018,0.535500885174004,0.355881129426977,2.3307392624251,0.125657325690325,0.16888758172892,0.474561778537837,0.228859034832021,0.560917645989135,0.263971808207891,0.886201669645483,0.22853930014485,8.61166069985515,0.0413254936336452,"231205_glu005_9"
"glu005",14.377,13.117,9,231205,79,"231205-glu005-9-79",38.3344,1.9985,2.6743,11.671,29.504,2.785,2.185,1.004,3.567,2.563,1.2706028866237,"glu005-231205-9",5.18920346480383,-0.0287716241846335,1.02647,2.74872979063174,-0.185729790631735,24.8192,1.781,1.181,0.109031517612784,4.03616798489383,0.515198486749614,0.441260127592744,2.78899448272433,0.179215285153559,0.201466030180313,0.456569759156335,0.273874782606309,0.543877270085683,0.360963674951501,0.886201669645483,0.22853930014485,8.61166069985515,0.0512398413003158,"231205_glu005_9"
"glu005",14.377,13.117,9,231205,80,"231205-glu005-9-80",38.6744,1.9985,2.6743,11.671,29.504,2.644,2.508,1.019,3.742,2.723,1.31452979489058,"glu005-231205-9",5.18920346480383,-0.0287716241846335,1.02647,2.73196417601213,-0.00896417601213351,25.1592,1.625,1.489,0.0882846296459786,4.28813321219895,0.54736070207538,0.378952779586505,2.55262461158312,0.151589875957686,0.183819370602475,0.485071968077526,0.25068096839457,0.645426323499752,0.290181560792285,0.886201669645483,0.22853930014485,8.61166069985515,0.0440046110493972,"231205_glu005_9"
"glu005",14.377,13.117,9,231205,81,"231205-glu005-9-81",39.0144,1.9985,2.6743,11.671,29.504,2.644,2.489,1.054,3.644,2.59,1.27815220250019,"glu005-231205-9",5.18920346480383,-0.0287716241846335,1.02647,2.71536176896151,-0.125361768961506,25.4992,1.59,1.435,0.0882846296459786,4.07868711700157,0.520625860585837,0.389831324244573,2.50542013025046,0.146072916006752,0.179860184158729,0.461379506911786,0.246062252206876,0.653960857409133,0.302539756326403,0.886201669645483,0.22853930014485,8.61166069985515,0.0452678452892518,"231205_glu005_9"
"glu005",14.377,13.117,9,231205,82,"231205-glu005-9-82",39.3544,1.9985,2.6743,11.671,29.504,2.818,2.582,1.023,3.585,2.562,1.27032218486747,"glu005-231205-9",5.18920346480383,-0.0287716241846335,1.02647,2.69892098070955,-0.136920980709554,25.8392,1.795,1.559,0.113887172243312,4.03459320222317,0.514997472903828,0.444902350752712,2.83725089954969,0.184855188643333,0.203049704757811,0.456391620350577,0.27867126909693,0.718235070503818,0.36510129697766,0.886201669645483,0.22853930014485,8.61166069985515,0.051662782157708,"231205_glu005_9"
"glu005",14.377,13.117,9,231205,83,"231205-glu005-9-83",39.6944,1.9985,2.6743,11.671,29.504,2.524,2.321,1.01,3.586,2.576,1.27424485731127,"glu005-231205-9",5.18920346480383,-0.0287716241846335,1.02647,2.68264023795212,-0.106640237952117,26.1792,1.514,1.311,0.0706277037167829,4.05664015961237,0.517811666744833,0.373215257067481,2.40054038091467,0.133815237065806,0.171263093595168,0.458885563631181,0.235794401691074,0.600698365973807,0.283663646181443,0.886201669645483,0.22853930014485,8.61166069985515,0.0433383606339436,"231205_glu005_9"
"glu005",14.377,13.117,9,231205,84,"231205-glu005-9-84",40.0344,1.9985,2.6743,11.671,29.504,2.316,2.981,1.021,3.586,2.565,1.27116405386626,"glu005-231205-9",5.18920346480383,-0.0287716241846335,1.02647,2.66651798270062,-0.101517982700617,26.5192,1.295,1.96,0.0400223654395103,4.03931755023514,0.515600514441186,0.320598711018551,2.0596942681345,0.0939793083456475,0.146489898418588,0.456926036767849,0.202328590007293,0.901920627191753,0.223890433418061,0.886201669645483,0.22853930014485,8.61166069985515,0.0372284420151323,"231205_glu005_9"
"glu005",14.377,13.117,9,231205,85,"231205-glu005-9-85",40.3744,1.9985,2.6743,11.671,29.504,2.887,1.997,1.017,3.43,2.413,1.22759166992457,"glu005-231205-9",5.18920346480383,-0.0287716241846335,1.02647,2.65055267213296,-0.237552672132964,26.8592,1.87,0.98,0.1240399046526,3.79995058429528,0.485046409881709,0.492111662643318,2.98348906070453,0.20194657606276,0.211533675708694,0.429848938292718,0.293095374856264,0.479367262483806,0.418731807833047,0.886201669645483,0.22853930014485,8.61166069985515,0.0571448039809088,"231205_glu005_9"
"glu005",14.377,13.117,9,231205,86,"231205-glu005-9-86",40.7143,1.9985,2.6743,11.671,29.504,2.953,2.283,1.016,3.663,2.647,1.29390491182654,"glu005-231205-9",5.18920346480383,-0.0287716241846335,1.02647,2.63474740571458,0.0122525942854246,27.1991,1.937,1.267,0.133751213913658,4.16844972922902,0.532083649795642,0.464681146666548,3.10000160171284,0.21556382180675,0.21911268975815,0.47153341883996,0.304562511807027,0.564965972237006,0.387570316043675,0.886201669645483,0.22853930014485,8.61166069985515,0.0539595280007216,"231205_glu005_9"
"glu005",14.377,13.117,9,231205,87,"231205-glu005-9-87",41.0543,1.9985,2.6743,11.671,29.504,2.444,2.307,1.016,3.541,2.525,1.25988043626423,"glu005-231205-9",5.18920346480383,-0.0287716241846335,1.02647,2.61909137093266,-0.0940913709326607,27.5391,1.428,1.291,0.0588564197639857,3.97632624340886,0.507559960609745,0.359125462194417,2.29250534133998,0.121188787843096,0.161534806904821,0.449800484537552,0.225244867776634,0.603482217355461,0.267657420574067,0.886201669645483,0.22853930014485,8.61166069985515,0.0417022308136755,"231205_glu005_9"
"glu005",14.377,13.117,9,231205,88,"231205-glu005-9-88",41.3943,1.9985,2.6743,11.671,29.504,2.64,2.916,1.018,3.507,2.489,1.24961516220464,"glu005-231205-9",5.18920346480383,-0.0287716241846335,1.02647,2.60358774233653,-0.114587742336532,27.8791,1.622,1.898,0.0876960654483388,3.91963406726521,0.500323462161448,0.413814139831603,2.61205820339182,0.158536096665802,0.18348001176444,0.443387487530284,0.256659544280798,0.900058896655799,0.329784606975007,0.886201669645483,0.22853930014485,8.61166069985515,0.0480527687114476,"231205_glu005_9"
"glu005",14.377,13.117,9,231205,89,"231205-glu005-9-89",41.7343,1.9985,2.6743,11.671,29.504,3.065,2.554,1.037,3.533,2.496,1.25161945779329,"glu005-231205-9",5.18920346480383,-0.0287716241846335,1.02647,2.58823503630369,-0.0922350363036908,28.2191,2.028,1.517,0.150231011447574,3.93065754595981,0.50173055908195,0.515944209407027,3.27604457252984,0.236138606069214,0.229406574511889,0.444634459170586,0.321924768186761,0.717365716180371,0.445805950766635,0.886201669645483,0.22853930014485,8.61166069985515,0.0599122779437542,"231205_glu005_9"
"glu005",14.377,13.117,9,231205,90,"231205-glu005-9-90",42.0743,1.9985,2.6743,11.671,29.504,2.665,1.883,1,3.618,2.618,1.2859213869731,"glu005-231205-9",5.18920346480383,-0.0287716241846335,1.02647,2.5730317836542,0.0449682163458021,28.5591,1.665,0.883,0.0913745916835879,4.12278103177996,0.526254248267847,0.403853609290803,2.69802481900135,0.168583328666782,0.188344155109613,0.466367393472994,0.265143235047957,0.398098626253774,0.318469289722945,0.886201669645483,0.22853930014485,8.61166069985515,0.0468961357589943,"231205_glu005_9"
"glu005",14.377,13.117,9,231205,91,"231205-glu005-9-91",42.4143,1.9985,2.6743,11.671,29.504,2.924,2.38,1.045,3.334,2.289,1.19058356720692,"glu005-231205-9",5.18920346480383,-0.0287716241846335,1.02647,2.55797652951008,-0.268976529510083,28.8991,1.879,1.335,0.129484123480769,3.60467753313382,0.46012069300424,0.521267154337227,3.05427638234966,0.210219748599027,0.2125517522228,0.407759726378794,0.300173925813853,0.688390852363353,0.451852898803565,0.886201669645483,0.22853930014485,8.61166069985515,0.0605303869375618,"231205_glu005_9"
"glu005",14.377,13.117,9,231205,92,"231205-glu005-9-92",42.7543,1.9985,2.6743,11.671,29.504,2.055,2.302,1.044,3.488,2.444,1.23663358656548,"glu005-231205-9",5.18920346480383,-0.0287716241846335,1.02647,2.54306783315612,-0.0990678331561181,29.2391,1.011,1.258,0.00161855154350963,3.84876884708565,0.491277839101076,0.262681402850562,1.64847574193448,0.0459186989272334,0.114363928417909,0.435371241271199,0.162023202742891,0.607545847849697,0.158095472635415,0.886201669645483,0.22853930014485,8.61166069985515,0.0305029903065016,"231205_glu005_9"
"glu005",14.377,13.117,9,231205,93,"231205-glu005-9-93",43.0943,1.9985,2.6743,11.671,29.504,2.705,2.47,1.022,3.354,2.332,1.2035727243046,"glu005-231205-9",5.18920346480383,-0.0287716241846335,1.02647,2.52830426790195,-0.196304267901951,29.5791,1.683,1.448,0.0972602336599865,3.67239318797207,0.46876428837304,0.458284261476198,2.75274113270396,0.174978223872446,0.190380308137825,0.415419695026364,0.270576481557355,0.7328914131396,0.380303355206866,0.886201669645483,0.22853930014485,8.61166069985515,0.0532167113230444,"231205_glu005_9"
"glu005",14.377,13.117,9,231205,94,"231205-glu005-9-94",43.4343,1.9985,2.6743,11.671,29.504,2.8,2.397,1.002,3.63,2.628,1.28868153225289,"glu005-231205-9",5.18920346480383,-0.0287716241846335,1.02647,2.51368442094557,0.114315579054426,29.9191,1.798,1.395,0.111238633353933,4.13852885848653,0.528264386725707,0.434453899315693,2.9499917065155,0.198031618069242,0.203389063595846,0.468148781530569,0.289984969809843,0.626539511734276,0.353231694016417,0.886201669645483,0.22853930014485,8.61166069985515,0.0504494910398642,"231205_glu005_9"
"glu005",14.377,13.117,9,231205,95,"231205-glu005-9-95",43.7742,1.9985,2.6743,11.671,29.504,2.193,2.451,1.051,3.428,2.377,1.21698774140343,"glu005-231205-9",5.18920346480383,-0.0287716241846335,1.02647,2.49921113054747,-0.122211130547467,30.259,1.142,1.4,0.0219240163620847,3.74325840815163,0.477809911433411,0.305081796520669,1.87951876389094,0.0729215398247722,0.129182597678786,0.42343594128545,0.184769962772691,0.695181924618921,0.206262977772253,0.886201669645483,0.22853930014485,8.61166069985515,0.0354265927506643,"231205_glu005_9"
"glu005",14.377,13.117,9,231205,96,"231205-glu005-9-96",44.1142,1.9985,2.6743,11.671,29.504,2.905,2.562,1.011,3.382,2.371,1.21520943625192,"glu005-231205-9",5.18920346480383,-0.0287716241846335,1.02647,2.48487449541059,-0.113874495410593,30.599,1.894,1.551,0.126688443541979,3.73380971212769,0.476603828358695,0.507256701874267,3.12687404658539,0.218704502478587,0.214248546412977,0.422367108450905,0.307415042099686,0.772111216305519,0.435936807405225,0.886201669645483,0.22853930014485,8.61166069985515,0.0589034704865694,"231205_glu005_9"
"glu005",14.377,13.117,9,231205,97,"231205-glu005-9-97",44.4542,1.9985,2.6743,11.671,29.504,2.844,2.573,1.024,3.237,2.213,1.16720508013372,"glu005-231205-9",5.18920346480383,-0.0287716241846335,1.02647,2.47067742255169,-0.257677422551694,30.939,1.82,1.549,0.117712839527971,3.48499405016389,0.444843640724501,0.522239055161202,3.01405832710377,0.20551931775365,0.205877695074772,0.394221177141228,0.296344177997361,0.826170381684495,0.452956993220601,0.886201669645483,0.22853930014485,8.61166069985515,0.0606432456366966,"231205_glu005_9"
"glu005",14.377,13.117,9,231205,98,"231205-glu005-9-98",44.7942,1.9985,2.6743,11.671,29.504,2.196,2.361,1.023,3.438,2.415,1.22817749302275,"glu005-231205-9",5.18920346480383,-0.0287716241846335,1.02647,2.45661855337936,-0.0416185533793558,31.279,1.173,1.338,0.0223654395103146,3.8031001496366,0.485448437573281,0.308432582326838,1.94862436164478,0.0809981631543781,0.132689305671817,0.430205215904233,0.191603260712685,0.653941043415575,0.210069522442258,0.886201669645483,0.22853930014485,8.61166069985515,0.0358156914301124,"231205_glu005_9"
"glu005",14.377,13.117,9,231205,99,"231205-glu005-9-99",45.1342,1.9985,2.6743,11.671,29.504,2.273,2.682,1.03,3.107,2.077,1.1239550963399,"glu005-231205-9",5.18920346480383,-0.0287716241846335,1.02647,2.44269654252759,-0.365696542527587,31.619,1.243,1.652,0.0336953003148819,3.27082360695454,0.4175057576976,0.38002660778071,2.07133858626721,0.0953402222881482,0.140607678559309,0.369994299558216,0.203683516478689,0.938800179627649,0.291401446283511,0.886201669645483,0.22853930014485,8.61166069985515,0.0441293057199876,"231205_glu005_9"
"glu005",14.377,13.117,9,231205,100,"231205-glu005-9-100",45.4742,1.9985,2.6743,11.671,29.504,2.124,2.764,1.051,3.336,2.285,1.18936665193657,"glu005-231205-9",5.18920346480383,-0.0287716241846335,1.02647,2.42891005772708,-0.143910057727079,31.959,1.073,1.713,0.0117712839527972,3.59837840245119,0.459316637621096,0.298189873324351,1.79361629223865,0.062881804562093,0.121377344403973,0.407047171155765,0.176386096652296,0.884852283790324,0.198433646079151,0.886201669645483,0.22853930014485,8.61166069985515,0.0346262914572756,"231205_glu005_9"
"glu005",15.047,13.55,2,231207,6,"231207-glu005-2-6",8.349,3.2048,2.0857,6.9474,53.094,3.261,2.341,1.062,14.06,12.998,2.63891446226735,"glu005-231207-2",12.8524402128323,-0.0187442866904225,1.0765,12.0670701226857,0.930929877314272,0,2.199,1.279,0,12.8977765413807,1.18031522058135,0.170494502904809,2.61795637846093,0,0.167524987810824,0.982582927640531,0.172082081088793,0.104427772870598,0,0.832475012189176,0.354774907749077,12.7716250922509,0.013349476019951,"231207_glu005_2"
"glu005",15.047,13.55,2,231207,7,"231207-glu005-2-7",8.765,3.2048,2.0857,6.9474,53.094,3.005,3.007,1.133,14.084,12.951,2.63555119028597,"glu005-231207-2",12.8524402128323,-0.0187442866904225,1.0765,11.9817030600646,0.969296939935379,0.416,1.872,1.874,-0.0259492772720822,12.8511389434852,1.17604727048385,0.145668022751321,2.23714742074607,-0.0318019898688045,0.142613359336909,0.979029965831091,0.147063391985298,0.153563600878779,-0.0298451200653847,0.832475012189176,0.354774907749077,12.7716250922509,0.0114055980894479,"231207_glu005_2"
"glu005",15.047,13.55,2,231207,8,"231207-glu005-2-8",9.1809,3.2048,2.0857,6.9474,53.094,3.42,3.554,1.023,13.701,12.678,2.6157887026759,"glu005-231207-2",12.8524402128323,-0.0187442866904225,1.0765,11.8970193513584,0.780980648641558,0.831899999999999,2.397,2.531,0.0161169339307073,12.5802439599649,1.15125683693879,0.190536845519702,2.87546429299378,0.0215049145331356,0.182609093125305,0.958392549363491,0.189040421288166,0.211867041314481,0.0240938754924162,0.832475012189176,0.354774907749077,12.7716250922509,0.0149187628154939,"231207_glu005_2"
"glu005",15.047,13.55,2,231207,9,"231207-glu005-2-9",9.5969,3.2048,2.0857,6.9474,53.094,3.166,3.889,1.083,13.378,12.295,2.58738802469498,"glu005-231207-2",12.8524402128323,-0.0187442866904225,1.0765,11.8129731242065,0.482026875793476,1.2479,2.083,2.806,-0.00962961461268678,12.200197151583,1.1164775840166,0.170734945847144,2.50830762065469,-0.00915695026137509,0.15868783520234,0.929439690363158,0.164916544492232,0.242203903206476,0.000289048163030509,0.832475012189176,0.354774907749077,12.7716250922509,0.0133683023588546,"231207_glu005_2"
"glu005",15.047,13.55,2,231207,10,"231207-glu005-2-10",10.0128,3.2048,2.0857,6.9474,53.094,2.771,5.08,0.994,13.378,12.384,2.59405996368452,"glu005-231207-2",12.8524402128323,-0.0187442866904225,1.0765,11.7295996778274,0.654400322172624,1.6638,1.777,4.086,-0.0496685385285949,12.2885109007892,1.12455944696718,0.14460661786823,2.1479795443896,-0.0392485476323813,0.135376036079961,0.93616763932146,0.141237588072248,0.350154266973938,-0.0311210865325608,0.832475012189176,0.354774907749077,12.7716250922509,0.0113224916033566,"231207_glu005_2"
"glu005",15.047,13.55,2,231207,11,"231207-glu005-2-11",10.4288,3.2048,2.0857,6.9474,53.094,3.222,3.418,1.134,13.246,12.112,2.57352784144153,"glu005-231207-2",12.8524402128323,-0.0187442866904225,1.0765,11.646853849617,0.465146150383015,2.0798,2.088,2.284,-0.00395321020941879,12.0186082065858,1.09985982087101,0.173730598760665,2.53352264497829,-0.00705120161278038,0.159068746952706,0.915605817785976,0.166602560985859,0.200125413136974,0.00389026832495066,0.832475012189176,0.354774907749077,12.7716250922509,0.0136028577025859,"231207_glu005_2"
